WMO Region,Country,Station,Latitude,Longitude,Elevation,WMO Index,URL
Africa,Zambia,ISOKA,-10.11666667,32.63333333,1360,0-20000-0-67481,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9020
Africa,Zambia,KAOMA,-14.8,24.8,1213,0-20000-0-67641,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9044
Africa,Zambia,KABWE,-14.45,28.46666667,1206,0-20000-0-67663,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9048
Africa,Zimbabwe,BUFFALO RANGE,-21.01666667,31.58333333,429,0-20000-0-67977,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9108
Africa,Zimbabwe,BULAWAYO AIRPORT,-20.01666667,28.61666667,1326,0-20000-0-67965,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9101
Africa,Zimbabwe,BINGA,-17.61666667,27.33333333,620,0-20000-0-67755,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9065
Africa,Zimbabwe,VICTORIA FALLS,-18.1,25.85,1061,0-20000-0-67843,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9081
Africa,Zimbabwe,KADOMA,-18.31666667,29.88333333,1150,0-20000-0-67869,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9087
Africa,Zimbabwe,KEZI,-20.91666667,28.45,1020,0-20000-0-67961,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9098
Africa,Zimbabwe,MUTOKO,-17.41666667,32.21666667,1244,0-20000-0-67781,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9074
Africa,Zimbabwe,MVURWI,-17.03333333,30.98333333,1480,0-20000-0-67789,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9076
Africa,Zimbabwe,RUPIKE,-20.55,31.08333333,700,0-20000-0-67976,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9107
Africa,Zimbabwe,BEITBRIDGE,-22.21666667,30,456,0-20000-0-67991,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9111
Africa,Zimbabwe,GOKWE,-18.21666667,28.93333333,1282,0-20000-0-67861,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9083
Africa,Zimbabwe,GURUVE,-16.65,30.7,1180,0-20000-0-67773,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9070
Africa,Zimbabwe,RUSAPE,-18.53333333,32.13333333,1430,0-20000-0-67881,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9091
Africa,Zimbabwe,MHONDORO,-19.31666667,30.6,1260,0-20000-0-67891,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9093
Africa,Zimbabwe,MASVINGO,-20.06666667,30.86666667,1094,0-20000-0-67975,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9106
Africa,Zimbabwe,KARIBA,-16.51666667,28.88333333,518,0-20000-0-67761,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9066
Africa,Zimbabwe,MUKANDI,-18.71666667,32.85,1270,0-20000-0-67895,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9094
Africa,Zimbabwe,ZAKA,-20.33333333,31.46666667,770,0-20000-0-67979,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9109
Africa,Zimbabwe,KAROI,-16.83333333,29.61666667,1343,0-20000-0-67765,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9067
Africa,Zimbabwe,CHINHOYI,-17.36666667,30.2,1140,0-20000-0-67771,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9069
Africa,Zimbabwe,HERNDERSON,-17.58333333,30.96666667,1290,0-20000-0-67785,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9075
Africa,Zimbabwe,CHISENGU,-19.88333333,32.88333333,1480,0-20000-0-67897,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9095
Africa,Zimbabwe,BULAWAYO (GOETZ OBSY.),-20.15,28.61666667,1343,0-20000-0-67964,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9100
Africa,Zimbabwe,TULI,-21.38333333,28.98333333,770,0-20000-0-67967,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9102
Africa,Zimbabwe,CHIPINGE,-20.2,32.61666667,1131,0-20000-0-67983,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9110
Africa,Zimbabwe,HARARE (BELVEDERE),-17.83333333,31.01666667,1471,0-20000-0-67774,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9071
Africa,Zimbabwe,MOUNT DARWIN,-16.78333333,31.58333333,965,0-20000-0-67779,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9073
Africa,Zimbabwe,BUHERA,-19.31666667,31.43333333,1190,0-20000-0-67875,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9089
